id,parent,lat,lon,name,location_type,pm_2.5,temp_f,temp_c,humidity,pressure,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,last_seen,model,adc,rssi,hidden,flagged,downgraded,age,brightness,hardware,version,last_update_check,created,uptime,is_owner,10min_avg,30min_avg,1hour_avg,6hour_avg,1day_avg,1week_avg
40303,,53.474415,-2.242654,Oxford Road Station MG001,outside,4.93,53.0,11.666666666666668,56.0,1022.59,,,,,,,,,,,,,2020-10-15 20:30:10,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,6.16,7.03,7.01,6.7,8.45,8.52
72657,,37.892812,-122.272196,OXFORD ST BERKELEY,inside,3.11,89.0,31.666666666666668,24.0,1002.29,,,,,,,,,,,,,2020-10-15 20:30:53,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,3.46,3.79,4.03,4.97,6.16,9.99
66549,,37.508491,-122.301566,OxLiveOakPlace,inside,0.0,81.0,27.222222222222225,32.0,1008.85,,,,,,,,,,,,,2020-10-15 20:29:49,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,0.0,0.02,0.13,0.66,0.76,1.29
75589,,37.263572,-121.869608,Oyster Bay Insider,inside,0.67,83.0,28.333333333333336,29.0,1011.03,,,,,,,,,,,,,2020-10-15 20:31:06,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,0.7,0.73,0.98,3.55,3.96,1.94
36679,,40.47583,-111.886958,Oz 7bd4,outside,0.41,64.0,17.77777777777778,22.0,853.25,,,,,,,,,,,,,2020-10-15 20:30:57,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,0.42,0.42,0.48,0.66,1.99,11.8
52559,,45.986557,26.259531,Ozsdola935,outside,6.16,54.0,12.222222222222223,57.0,946.64,,,,,,,,,,,,,2020-10-15 20:30:46,PMS5003+PMS5003+BME280,,,False,True,False,0,,,,,,,False,10.86,25.74,36.68,30.47,22.43,20.09
49707,,45.986479,26.259437,Ozsdola935-inside,inside,13.11,83.0,28.333333333333336,33.0,946.56,,,,,,,,,,,,,2020-10-15 20:31:30,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,14.38,16.56,17.35,12.35,10.14,10.95
77413,,37.650986,-122.138846,P & S Detail Products,inside,10.85,87.0,30.555555555555557,21.0,1015.88,,,,,,,,,,,,,2020-10-15 20:31:15,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,11.26,11.15,10.95,14.89,9.85,1.95
20317,,37.957598,-122.529293,P-indoor,inside,0.82,92.0,33.333333333333336,28.0,1001.26,,,,,,,,,,,,,2020-10-15 20:31:05,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,0.91,1.15,1.52,4.82,3.88,4.2
40459,,49.095697,-122.567248,PA 5 - Langley,outside,0.0,71.0,21.666666666666668,49.0,1016.18,,,,,,,,,,,,,2020-10-07 15:05:01,PMS5003+PMS5003+BME280,,,False,False,False,11846,,,,,,,False,0.07,0.26,0.78,2.52,5.71,10.58
53877,,36.990858,-121.936769,PA-2 Colleen,outside,1.64,101.0,38.333333333333336,9.0,1009.75,,,,,,,,,,,,,2020-10-15 20:29:46,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,2.45,2.74,2.93,5.08,7.28,18.37
64943,,37.964702,-122.563955,PA-2-SD,inside,0.64,78.0,25.555555555555557,37.0,1015.28,,,,,,,,,,,,,2020-10-15 20:31:09,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,0.79,1.09,1.52,3.5,5.72,8.46
9262,,33.806464,-117.502648,PA-II,outside,17.64,107.0,41.66666666666667,9.0,983.65,,,,,,,,,,,,,2020-10-15 20:30:33,PMS5003+PMS5003+BME280,,,False,False,True,1,,,,,,,False,16.21,16.71,17.39,17.15,16.49,23.11
79059,,37.862069,-122.502185,PA-II,inside,0.84,82.0,27.77777777777778,43.0,1010.93,,,,,,,,,,,,,2020-10-15 20:30:11,PMS5003+PMS5003+BME280,,,False,True,False,1,,,,,,,False,1.13,1.94,2.6,7.47,6.77,1.45
37345,,37.883907,-122.285975,PA-II,outside,2.81,100.0,37.77777777777778,9.0,1011.58,,,,,,,,,,,,,2020-10-15 20:31:04,PMS5003+PMS5003+BME280,,,False,True,False,0,,,,,,,False,2.06,2.08,2.25,4.79,7.23,16.61
76521,,38.515055,-121.534505,PA-II,outside,2.93,91.0,32.77777777777778,12.0,1016.63,,,,,,,,,,,,,2020-10-15 20:30:18,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,2.07,2.31,2.4,3.18,5.7,2.28
70135,,37.894672,-122.285589,PA-II,outside,1.4,96.0,35.55555555555556,8.0,1012.05,,,,,,,,,,,,,2020-10-15 20:30:30,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,1.75,1.94,2.08,4.55,7.17,14.9
60477,,37.308598,-122.027969,PA-II-Outside,outside,18.33,85.0,29.444444444444446,21.0,864.09,,,,,,,,,,,,,2020-08-03 20:35:53,PMS5003+PMS5003+BME280,,,False,False,False,105115,,,,,,,False,32.33,77.4,74.73,27.48,9.96,1.65
46139,,23.756627,90.37948,PA-URB-BD001,inside,62.89,80.0,26.666666666666668,21.0,1005.43,,,,,,,,,,,,,2020-10-15 20:30:43,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,59.91,59.19,60.06,57.67,52.72,33.58
47691,,33.219137,-97.196389,PA803e,outside,0.85,76.0,24.444444444444446,25.0,994.32,,,,,,,,,,,,,2020-10-15 20:31:10,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,1.14,1.18,1.51,4.77,6.12,5.59
69415,,37.98746,-122.075932,Pacheco,outside,2.24,94.0,34.44444444444444,8.0,1014.5,,,,,,,,,,,,,2020-10-15 20:30:59,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,2.03,2.15,2.27,4.09,7.33,21.23
63465,,37.745968,-122.461511,Pacheco Street,outside,2.14,92.0,33.333333333333336,10.0,999.59,,,,,,,,,,,,,2020-10-15 20:30:02,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,2.78,2.88,3.28,5.89,7.48,20.1
73263,,38.049192,-122.551536,Pacheco Valle (Novato),outside,1.43,98.0,36.66666666666667,6.0,1006.09,,,,,,,,,,,,,2020-10-15 20:30:21,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,1.97,1.99,2.49,5.62,6.69,13.56
65955,,37.826489,-122.22699,Pacific Ave.,outside,2.07,94.0,34.44444444444444,9.0,999.35,,,,,,,,,,,,,2020-10-15 20:29:59,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,1.38,1.49,1.63,3.47,6.48,17.87
73215,,37.011805,-122.194732,Pacific Elementary School,outside,25.16,70.0,21.11111111111111,57.0,1014.46,,,,,,,,,,,,,2020-10-12 22:31:02,PMS5003+PMS5003+BME280,,,False,False,False,4200,,,,,,,False,146.28,104.56,67.57,14.24,3.69,0.53
34127,,37.628666,-122.455405,Pacific Heights Park,outside,2.98,100.0,37.77777777777778,9.0,993.0,,,,,,,,,,,,,2020-10-15 20:30:13,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,2.56,2.49,2.79,5.73,6.81,21.62
22083,,34.046113,-118.517132,Pacific Palisades Chautauqua/Alphabets,outside,25.93,,,,,,,,,,,,,,,,,2020-10-15 20:29:50,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,23.71,24.72,24.09,20.25,19.57,27.54
22235,,34.045893,-118.516792,Pacific Palisades Chautauqua/Alphabets,inside,10.66,87.0,30.555555555555557,32.0,1002.79,,,,,,,,,,,,,2020-10-15 20:29:43,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,10.95,10.88,10.05,7.43,8.81,11.61
55615,,33.927365,-118.370851,Pacific Place Apartments,inside,11.32,84.0,28.88888888888889,47.0,1012.44,,,,,,,,,,,,,2020-09-24 02:46:44,PMS5003+PMS5003+BME280,,,False,False,False,31304,,,,,,,False,10.66,11.04,12.36,15.67,15.42,21.17
4478,,38.57168,-122.436161,Pacific Union College,outside,0.47,93.0,33.88888888888889,8.0,958.85,,,,,,,,,,,,,2020-10-15 20:30:44,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,0.53,0.64,0.73,2.27,6.99,22.7
60445,,37.652636,-122.485714,Pacifica Manor District,outside,9.18,107.0,41.66666666666667,12.0,1010.42,,,,,,,,,,,,,2020-10-15 20:30:19,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,7.23,6.1,5.24,8.81,9.68,16.93
1596,,37.628714,-122.487734,Pacifica Sharp Park,outside,14.32,93.0,33.88888888888889,29.0,1013.51,,,,,,,,,,,,,2020-10-15 20:30:47,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,13.18,10.2,7.62,7.45,8.12,19.16
66227,,37.632475,-122.485604,"Pacifica, East Sharp Park",outside,17.31,97.0,36.111111111111114,18.0,1013.38,,,,,,,,,,,,,2020-10-15 20:31:13,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,13.04,8.25,6.06,8.17,7.95,9.74
19817,,37.631875,-122.488883,Pacifica-Oceana,inside,4.79,88.0,31.111111111111114,28.0,1013.6,,,,,,,,,,,,,2020-10-15 20:30:38,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,4.74,3.72,2.88,3.3,2.98,3.04
72353,,43.773645,-111.287236,Packsaddle,outside,7.67,73.0,22.77777777777778,12.0,807.79,,,,,,,,,,,,,2020-10-06 22:41:11,PMS5003+PMS5003+BME280,,,False,False,False,12830,,,,,,,False,8.73,12.66,15.23,17.1,10.96,2.23
16235,,59.648377,17.083918,Packsize AB,outside,7.12,52.0,11.11111111111111,60.0,1018.05,,,,,,,,,,,,,2020-10-15 20:30:56,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,3.38,3.02,2.7,0.98,0.98,9.32
25767,,38.2074,-85.550155,Packsize KY - Outside,outside,7.42,75.0,23.88888888888889,39.0,993.43,,,,,,,,,,,,,2020-10-15 20:31:28,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,7.09,6.94,6.88,5.29,4.33,5.63
45777,,-27.460482,152.98905,Paddo Deck,outside,3.74,74.0,23.333333333333336,47.0,1013.54,,,,,,,,,,,,,2020-10-15 20:30:12,PMS5003+PMS5003+BME280,,,False,True,False,1,,,,,,,False,3.51,3.27,3.09,2.78,3.58,4.52
77661,,36.855703,-121.590992,Padlina,outside,9.88,71.0,21.666666666666668,48.0,1006.39,,,,,,,,,,,,,2020-10-09 18:30:56,PMS5003+PMS5003+BME280,,,False,False,False,8760,,,,,,,False,39.6,72.61,65.31,19.51,5.37,0.79
62575,,37.933537,-122.095523,Padre St.,inside,0.13,86.0,30.0,24.0,1009.6,,,,,,,,,,,,,2020-10-15 20:30:44,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,0.54,0.6,0.68,1.43,2.76,8.15
68831,,37.770635,-122.448095,Page,inside,4.47,83.0,28.333333333333336,43.0,1007.63,,,,,,,,,,,,,2020-10-11 03:29:54,PMS5003+PMS5003+BME280,,,False,True,False,6781,,,,,,,False,4.2,4.39,4.12,6.5,17.59,12.31
69991,,37.360429,-122.173723,Page Mill Rd,outside,4.43,92.0,33.333333333333336,9.0,979.99,,,,,,,,,,,,,2020-10-15 20:30:00,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,3.57,2.87,2.56,3.27,4.93,2.35
76759,,34.087471,-118.202006,"Pagoda Place, Montecito Heights",outside,23.34,105.0,40.55555555555556,9.0,988.75,,,,,,,,,,,,,2020-10-15 20:29:43,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,23.81,23.02,22.7,22.92,19.66,9.04
70775,,34.780928,-111.780239,Paint Pot,outside,1.07,92.0,33.333333333333336,8.0,877.99,,,,,,,,,,,,,2020-10-15 20:29:44,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,1.53,1.98,2.24,3.24,4.89,3.79
74307,,32.846012,-117.270127,Pajaro Azul,inside,11.7,90.0,32.22222222222222,31.0,1008.44,,,,,,,,,,,,,2020-10-15 20:30:50,PMS5003+PMS5003+BME280,,,False,True,False,0,,,,,,,False,12.64,14.44,14.33,11.32,8.79,2.18
68675,,36.862627,-121.816336,Pajaro Dunes,outside,14.47,77.0,25.0,39.0,1015.6,,,,,,,,,,,,,2020-10-15 20:30:32,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,13.71,14.43,14.67,13.56,14.27,17.03
69137,,36.87181,-121.819819,Pajaro Dunes North,outside,6.32,78.0,25.555555555555557,29.0,1015.96,,,,,,,,,,,,,2020-10-15 20:31:00,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,7.66,8.23,8.81,10.2,11.16,14.46
70513,,37.801374,-122.446961,Palace of Fine Arts,outside,4.53,98.0,36.66666666666667,15.0,1015.96,,,,,,,,,,,,,2020-10-15 20:31:24,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,4.44,4.62,5.88,8.78,7.41,2.53
54919,,44.635091,10.920773,Palazzo Miar,outside,20.64,55.0,12.777777777777779,73.0,1004.5,,,,,,,,,,,,,2020-10-15 20:30:03,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,18.3,16.73,17.25,21.98,21.07,20.82
9928,,38.244627,21.729845,Palio Telonio,outside,7.53,78.0,25.555555555555557,47.0,1016.65,,,,,,,,,,,,,2020-10-15 20:31:27,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,9.23,12.08,11.58,7.8,7.48,12.91
19967,,34.042769,-118.527569,PaliWood Indoor,inside,6.9,87.0,30.555555555555557,34.0,1003.17,,,,,,,,,,,,,2020-10-15 20:30:29,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,6.48,6.94,6.72,5.21,5.69,7.68
20023,,34.042675,-118.52759,PaliWood Indoor Office,inside,1.94,85.0,29.444444444444446,39.0,1002.6,,,,,,,,,,,,,2020-10-15 20:31:08,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,2.02,1.93,1.74,1.66,1.96,3.14
19981,,34.042609,-118.527607,PaliWood Outdoor,outside,29.14,92.0,33.333333333333336,29.0,1002.79,,,,,,,,,,,,,2020-10-15 20:31:33,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,26.49,26.76,26.12,22.57,21.62,28.67
67277,,37.531326,-121.931758,Palm Place,outside,2.47,104.0,40.0,5.0,1007.45,,,,,,,,,,,,,2020-10-15 20:30:25,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,2.79,3.24,3.28,4.56,7.6,17.97
48229,,37.456501,-122.147693,Palm Street in Palo Alto,outside,1.82,95.0,35.0,14.0,1013.98,,,,,,,,,,,,,2020-10-15 20:29:37,PMS5003+PMS5003+BME280,,,False,False,False,2,,,,,,,False,2.47,2.76,3.03,4.97,7.98,21.41
11058,,19.940141,-155.864896,Palm Villas at Mauna Lani,outside,3.11,91.0,32.77777777777778,47.0,1012.28,,,,,,,,,,,,,2020-10-15 20:30:41,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,2.82,2.7,2.36,2.47,2.69,2.5
71155,,37.764741,-122.259785,Palmera Court - Inside,inside,0.46,93.0,33.88888888888889,21.0,1015.57,,,,,,,,,,,,,2020-10-15 20:29:54,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,0.83,1.21,1.7,2.9,2.85,4.96
75449,,34.001536,-118.457006,Palms,outside,22.46,104.0,40.0,18.0,1012.58,,,,,,,,,,,,,2020-10-15 20:30:15,PMS5003+PMS5003+BME280,,,False,True,False,1,,,,,,,False,23.58,23.56,23.04,23.91,18.52,4.82
40625,,34.014024,-118.418695,"Palms, CA",inside,22.58,89.0,31.666666666666668,34.0,1011.99,,,,,,,,,,,,,2020-10-15 20:31:28,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,20.63,16.43,16.96,20.76,19.05,21.2
65173,,37.45108,-122.16442,Palo Alto (north of University),outside,6.25,68.0,20.0,35.0,1016.26,,,,,,,,,,,,,2020-10-15 15:00:49,PMS5003+PMS5003+BME280,,,False,False,False,330,,,,,,,False,5.19,4.67,4.89,6.92,9.19,22.56
20141,,37.412426,-122.141784,Palo Alto - Barron Park,outside,3.5,92.0,33.333333333333336,15.0,1013.56,,,,,,,,,,,,,2020-10-15 20:31:38,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,4.06,3.73,3.16,3.58,5.99,21.16
34251,,37.401608,-122.129831,Palo Alto - Georgia Ave,outside,3.93,85.0,29.444444444444446,34.0,1013.36,,,,,,,,,,,,,2020-10-15 20:30:06,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,4.14,4.6,5.35,5.16,5.26,13.06
70159,,37.391363,-122.089438,Palo Alto Ave,outside,2.54,96.0,35.55555555555556,8.0,1013.02,,,,,,,,,,,,,2020-10-15 20:30:09,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,3.66,3.96,3.61,4.69,7.47,15.11
34401,,37.454057,-122.158901,Palo Alto Ave between Fulton St and Everett Ave,outside,4.0,101.0,38.333333333333336,12.0,1014.32,,,,,,,,,,,,,2020-10-15 20:30:13,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,3.93,3.54,3.24,5.05,7.87,23.54
74119,,37.424918,-122.126141,Palo Alto,inside,3.76,83.0,28.333333333333336,22.0,1016.27,,,,,,,,,,,,,2020-10-15 20:29:55,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,3.9,3.91,3.73,3.81,4.53,6.55
21431,,37.440515,-122.135733,Palo Alto Leland Manor,outside,2.47,102.0,38.88888888888889,10.0,1015.32,,,,,,,,,,,,,2020-10-15 20:31:33,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,2.9,3.05,2.81,4.22,6.3,19.14
19577,,37.318494,-122.066061,Palo Vista,outside,3.43,93.0,33.88888888888889,12.0,1002.38,,,,,,,,,,,,,2020-10-15 20:30:16,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,4.15,3.5,2.84,3.13,6.08,21.95
41485,,37.431551,-122.110981,paloaltoweather.com,outside,3.97,92.0,33.333333333333336,11.0,1015.68,,,,,,,,,,,,,2020-10-15 20:31:08,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,4.03,4.38,4.15,5.37,7.63,23.2
73397,,37.58837,-122.369866,Paloma,inside,2.23,87.0,30.555555555555557,21.0,1016.32,,,,,,,,,,,,,2020-10-15 20:30:44,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,3.19,3.53,3.97,5.6,6.0,6.38
63273,,37.4797,-122.271654,Palomar Park,outside,1.51,101.0,38.333333333333336,5.0,998.71,,,,,,,,,,,,,2020-10-15 20:29:53,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,1.51,1.59,1.66,3.06,5.77,20.52
37937,,37.714068,-122.028122,Palomares Hills,outside,0.73,92.0,33.333333333333336,10.0,991.14,,,,,,,,,,,,,2020-10-15 20:29:52,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,1.11,1.19,1.21,2.42,5.92,25.19
75919,,37.714492,-122.01798,Palomares Hills,inside,1.52,83.0,28.333333333333336,27.0,991.18,,,,,,,,,,,,,2020-10-15 20:31:07,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,1.72,2.5,3.04,2.38,5.17,1.87
56993,,37.628252,-121.94741,Palomares-700,outside,2.27,101.0,38.333333333333336,7.0,983.23,,,,,,,,,,,,,2020-10-15 20:30:43,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,1.76,1.69,1.61,2.24,5.12,22.06
34115,,33.783364,-118.402983,Palos Verdes Estates,outside,16.34,94.0,34.44444444444444,33.0,989.51,,,,,,,,,,,,,2020-10-15 20:29:39,PMS5003+PMS5003+BME280,,,False,False,False,2,,,,,,,False,15.24,17.51,20.0,20.16,18.55,26.86
40541,,33.783121,-118.402887,Palos Verdes Estates,inside,3.03,87.0,30.555555555555557,32.0,990.15,,,,,,,,,,,,,2020-10-15 20:29:42,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,3.44,3.68,3.38,2.77,3.88,9.49
60565,,37.735959,-122.393746,Palou Oikos,inside,4.25,86.0,30.0,42.0,1013.19,,,,,,,,,,,,,2020-10-15 20:31:26,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,7.0,4.31,2.82,5.56,8.53,9.42
72645,,37.435236,-122.152293,Paly HS Football Field,inside,0.0,83.0,28.333333333333336,26.0,1014.44,,,,,,,,,,,,,2020-10-15 20:30:54,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,0.0,0.0,0.0,0.4,1.3,1.85
65061,,37.230634,-121.899655,Pam Lane,inside,3.51,88.0,31.111111111111114,16.0,1007.91,,,,,,,,,,,,,2020-10-15 20:30:08,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,3.32,2.91,2.6,3.34,7.03,12.63
28139,,39.92333,-77.30806,PAM-01,outside,8.04,78.0,25.555555555555557,46.0,981.24,,,,,,,,,,,,,2020-10-15 20:31:24,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,6.13,5.83,6.11,5.12,4.9,7.18
28165,,39.9232,-77.30806,PAM-02,outside,3330.53,,,,,,,,,,,,,,,,,2020-10-15 20:30:21,PMS5003+PMS5003+BME280,,,False,True,False,1,,,,,,,False,87.76,74.46,59.81,22.92,12.49,12.33
28155,,40.04373,-76.11224,PAM-06,outside,9.94,78.0,25.555555555555557,47.0,1000.14,,,,,,,,,,,,,2020-10-15 20:30:54,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,8.88,8.87,9.52,10.13,9.47,13.01
22923,,37.97312,23.718055,PANACEA_000,outside,18.62,74.0,23.333333333333336,50.0,1006.11,,,,,,,,,,,,,2020-10-15 20:30:58,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,19.35,17.05,14.25,9.81,8.63,11.84
22913,,37.993449,23.744556,PANACEA_001,outside,15.57,74.0,23.333333333333336,53.0,1004.31,,,,,,,,,,,,,2020-10-15 20:30:31,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,15.4,15.52,14.4,10.66,9.46,12.54
22887,,38.062288,23.796769,PANACEA_002,outside,15.93,72.0,22.22222222222222,56.0,988.4,,,,,,,,,,,,,2020-10-15 20:30:49,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,14.9,13.95,12.93,8.76,7.74,11.24
22897,,37.935699,23.644546,PANACEA_003,outside,26.74,78.0,25.555555555555557,47.0,1015.48,,,,,,,,,,,,,2020-10-15 20:29:45,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,27.87,25.1,21.05,11.99,9.37,12.43
22915,,38.056433,23.840102,PANACEA_004,outside,3.93,70.0,21.11111111111111,62.0,982.24,,,,,,,,,,,,,2020-10-15 20:31:34,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,4.62,6.04,7.4,6.86,6.6,9.92
22899,,38.018688,23.810573,PANACEA_005,outside,14.68,71.0,21.666666666666668,58.0,994.68,,,,,,,,,,,,,2020-10-15 20:30:29,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,15.33,15.04,14.46,10.78,9.9,12.47
24233,,37.813875,23.782407,PANACEA_006,outside,3.3,77.0,25.0,54.0,1015.07,,,,,,,,,,,,,2020-10-15 20:30:04,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,4.56,4.45,4.24,3.9,4.1,7.86
22901,,37.966415,23.618925,PANACEA_007,outside,16.22,76.0,24.444444444444446,49.0,1014.37,,,,,,,,,,,,,2020-10-15 20:31:14,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,19.0,21.71,20.71,12.61,9.7,12.94
38135,,41.14249,24.88731,PANACEA_008,outside,14.13,70.0,21.11111111111111,57.0,1004.91,,,,,,,,,,,,,2020-10-15 20:30:42,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,9.68,10.09,10.12,7.62,9.11,9.68
24229,,41.146869,24.918509,PANACEA_012,outside,8.96,67.0,19.444444444444446,66.0,1008.88,,,,,,,,,,,,,2020-10-15 20:30:43,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,9.34,8.52,7.61,4.61,5.47,7.79
24259,,39.643876,20.857405,PANACEA_013,outside,23.09,67.0,19.444444444444446,72.0,960.25,,,,,,,,,,,,,2020-10-15 20:28:27,PMS5003+PMS5003+BME280,,,False,False,False,3,,,,,,,False,23.1,23.83,21.43,13.58,10.87,11.97
22905,,38.013318,23.647491,PANACEA_014,outside,20.43,74.0,23.333333333333336,54.0,1001.83,,,,,,,,,,,,,2020-10-15 20:29:46,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,18.31,16.88,15.06,9.17,7.97,11.62
24231,,39.671,20.846541,PANACEA_015,outside,32.68,67.0,19.444444444444446,71.0,962.32,,,,,,,,,,,,,2020-10-15 20:29:51,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,26.09,26.82,23.97,13.78,9.93,11.33
38805,,38.037838,23.826131,PANACEA_AirPaP_001,outside,7.55,71.0,21.666666666666668,57.0,990.58,,,,,,,,,,,,,2020-10-15 20:30:55,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,10.06,13.66,14.09,8.71,7.19,10.07
23787,,38.00266,23.763859,PANACEA_AirPaP_002,outside,14.62,75.0,23.88888888888889,50.0,990.09,,,,,,,,,,,,,2020-10-15 20:29:55,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,10.92,13.85,13.95,9.82,8.75,12.44
23785,,37.944711,23.734308,PANACEA_AirPaP_004,outside,14.27,68.0,20.0,54.0,1006.13,,,,,,,,,,,,,2020-10-15 04:38:51,PMS5003+PMS5003+BME280,,,False,False,False,952,,,,,,,False,12.99,14.77,16.16,18.79,13.83,12.94
23585,,38.001991,23.703771,PANACEA_AirPaP_005,outside,24.23,73.0,22.77777777777778,54.0,1013.24,,,,,,,,,,,,,2020-10-15 20:30:26,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,26.17,24.92,21.63,12.67,10.11,12.66
23809,,37.955761,23.667692,PANACEA_AirPaP_006,outside,25.32,77.0,25.0,47.0,1016.73,,,,,,,,,,,,,2020-10-15 20:30:22,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,25.92,24.59,21.52,13.8,11.05,14.63
23601,,37.989564,23.659693,PANACEA_AirPaP_007,outside,25.5,74.0,23.333333333333336,52.0,1010.08,,,,,,,,,,,,,2020-10-15 20:30:48,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,25.12,22.93,19.45,11.56,9.34,12.76
23807,,37.929561,23.69305,PANACEA_AirPaP_008,outside,30.22,74.0,23.333333333333336,53.0,1014.01,,,,,,,,,,,,,2020-10-15 20:31:28,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,30.68,26.59,21.81,12.19,9.08,12.34
18575,,43.426514,-71.882866,Pancake Station,inside,3.98,77.0,25.0,36.0,989.17,,,,,,,,,,,,,2020-10-15 20:29:56,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,3.75,3.76,3.92,4.12,3.25,4.73
